employee_id,full_name,first_name,last_name,position_title,birth_Date,salary,education_level,marital_status,gender,management_role,pay_type,min_scale,max_scale,store_type,store_name,store_street_address,store_city,store_state,store_country
598,"Lee Olguin",Lee,Olguin,"Store Permanent Stocker",1914-02-02,4600.0000,"Bachelors Degree",S,M,"Store Full Time Staf",Monthly,3400.0000,6700.0000,"Deluxe Supermarket","Store 17","490 Risdon Road",Tacoma,WA,USA
599,"Stephen Ayers",Stephen,Ayers,"Store Permanent Stocker",1914-02-02,4400.0000,"High School Degree",M,F,"Store Full Time Staf",Monthly,3400.0000,6700.0000,"Deluxe Supermarket","Store 17","490 Risdon Road",Tacoma,WA,USA
600,"Pamala Kotc",Pamala,Kotc,"Store Temporary Stocker",1914-02-02,20.0000,"Partial High School",M,F,"Store Temp Staff",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 17","490 Risdon Road",Tacoma,WA,USA
601,"Marlin Coriell",Marlin,Coriell,"Store Temporary Stocker",1914-02-02,20.0000,"Partial College",S,M,"Store Temp Staff",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 17","490 Risdon Road",Tacoma,WA,USA
602,"Clay Warthen",Clay,Warthen,"Store Temporary Stocker",1914-02-02,20.0000,"Partial College",M,F,"Store Temp Staff",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 17","490 Risdon Road",Tacoma,WA,USA
603,"Greg Johnson",Greg,Johnson,"Store Temporary Stocker",1914-02-02,20.0000,"Partial High School",S,M,"Store Temp Staff",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 17","490 Risdon Road",Tacoma,WA,USA
604,"George Huckaby",George,Huckaby,"Store Temporary Stocker",1914-02-02,20.0000,"Bachelors Degree",S,F,"Store Temp Staff",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 17","490 Risdon Road",Tacoma,WA,USA
605,"Faith Gustafson",Faith,Gustafson,"Store Temporary Stocker",1914-02-02,20.0000,"Graduate Degree",M,F,"Store Temp Staff",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 17","490 Risdon Road",Tacoma,WA,USA
606,"Donald Thompson",Donald,Thompson,"Store Temporary Stocker",1914-02-02,20.0000,"Bachelors Degree",M,F,"Store Temp Staff",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 17","490 Risdon Road",Tacoma,WA,USA
607,"Valentina Hendricks",Valentina,Hendricks,"Store Temporary Stocker",1914-02-02,20.0000,"Partial College",M,F,"Store Temp Staff",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 17","490 Risdon Road",Tacoma,WA,USA
608,"Mae Black",Mae,Black,"Store Temporary Stocker",1914-02-02,20.0000,"High School Degree",S,F,"Store Temp Staff",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 17","490 Risdon Road",Tacoma,WA,USA
609,"Carlos Vansant",Carlos,Vansant,"Store Temporary Stocker",1914-02-02,20.0000,"Partial College",S,M,"Store Temp Staff",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 17","490 Risdon Road",Tacoma,WA,USA
610,"Richard Bentley",Richard,Bentley,"Store Temporary Stocker",1914-02-02,20.0000,"Bachelors Degree",M,F,"Store Temp Staff",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 17","490 Risdon Road",Tacoma,WA,USA
611,"Thomas Ritacco",Thomas,Ritacco,"Store Temporary Stocker",1914-02-02,20.0000,"Partial College",M,F,"Store Temp Staff",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 17","490 Risdon Road",Tacoma,WA,USA
612,"Karen Theisen",Karen,Theisen,"Store Temporary Stocker",1914-02-02,20.0000,"Partial High School",S,F,"Store Temp Staff",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 17","490 Risdon Road",Tacoma,WA,USA
613,"John Berger",John,Berger,"Store Temporary Stocker",1914-02-02,20.0000,"Graduate Degree",S,F,"Store Temp Staff",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 17","490 Risdon Road",Tacoma,WA,USA
614,"Joy Koski",Joy,Koski,"Store Temporary Stocker",1914-02-02,20.0000,"High School Degree",M,M,"Store Temp Staff",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 17","490 Risdon Road",Tacoma,WA,USA
615,"Duane Fitzgerald",Duane,Fitzgerald,"Store Temporary Stocker",1914-02-02,20.0000,"Graduate Degree",S,F,"Store Temp Staff",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 17","490 Risdon Road",Tacoma,WA,USA
616,"Lindsey Camacho",Lindsey,Camacho,"Store Temporary Stocker",1914-02-02,20.0000,"Partial College",S,M,"Store Temp Staff",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 17","490 Risdon Road",Tacoma,WA,USA
617,"Selena Alvarado",Selena,Alvarado,"Store Temporary Stocker",1914-02-02,20.0000,"Partial College",M,F,"Store Temp Staff",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 17","490 Risdon Road",Tacoma,WA,USA
17,"Brenda Marshall",Brenda,Marshall,"Store Manager",1928-03-20,10000.0000,"Partial College",S,F,"Store Management",Monthly,8500.0000,17000.0000,"Mid-Size Grocery","Store 18","6764 Glen Road",Hidalgo,Zacatecas,Mexico
1139,"Jeanette Belsey",Jeanette,Belsey,"Store Assistant Manager",1972-05-12,10000.0000,"Graduate Degree",S,M,"Store Management",Monthly,6700.0000,12500.0000,"Mid-Size Grocery","Store 18","6764 Glen Road",Hidalgo,Zacatecas,Mexico
1140,"Mona Jaramillo",Mona,Jaramillo,"Store Shift Supervisor",1961-09-24,8900.0000,"Partial College",S,M,"Store Management",Monthly,6700.0000,8500.0000,"Mid-Size Grocery","Store 18","6764 Glen Road",Hidalgo,Zacatecas,Mexico
1141,"James Compagno",James,Compagno,"Store Permanent Checker",1914-02-02,6400.0000,"Graduate Degree",S,M,"Store Full Time Staf",Monthly,5000.0000,9000.0000,"Mid-Size Grocery","Store 18","6764 Glen Road",Hidalgo,Zacatecas,Mexico
1142,"Hazel Souza",Hazel,Souza,"Store Permanent Checker",1914-02-02,5900.0000,"High School Degree",M,M,"Store Full Time Staf",Monthly,5000.0000,9000.0000,"Mid-Size Grocery","Store 18","6764 Glen Road",Hidalgo,Zacatecas,Mexico
1143,"Ana Quick",Ana,Quick,"Store Permanent Checker",1914-02-02,6200.0000,"Partial College",M,F,"Store Full Time Staf",Monthly,5000.0000,9000.0000,"Mid-Size Grocery","Store 18","6764 Glen Road",Hidalgo,Zacatecas,Mexico
1144,"Shirley Curtsinger",Shirley,Curtsinger,"Store Permanent Checker",1914-02-02,6100.0000,"Bachelors Degree",M,M,"Store Full Time Staf",Monthly,5000.0000,9000.0000,"Mid-Size Grocery","Store 18","6764 Glen Road",Hidalgo,Zacatecas,Mexico
1145,"Michael Swartwood",Michael,Swartwood,"Store Temporary Checker",1914-02-02,20.0000,"Partial College",M,F,"Store Full Time Staf",Hourly,20.0000,40.0000,"Mid-Size Grocery","Store 18","6764 Glen Road",Hidalgo,Zacatecas,Mexico
1146,"Elizabeth Anderson",Elizabeth,Anderson,"Store Temporary Checker",1914-02-02,20.0000,"High School Degree",S,F,"Store Full Time Staf",Hourly,20.0000,40.0000,"Mid-Size Grocery","Store 18","6764 Glen Road",Hidalgo,Zacatecas,Mexico
1147,"Jacqueline Cutwright",Jacqueline,Cutwright,"Store Temporary Checker",1914-02-02,20.0000,"Partial High School",S,F,"Store Full Time Staf",Hourly,20.0000,40.0000,"Mid-Size Grocery","Store 18","6764 Glen Road",Hidalgo,Zacatecas,Mexico
1148,"Sharon Bishop",Sharon,Bishop,"Store Temporary Checker",1914-02-02,20.0000,"High School Degree",M,F,"Store Full Time Staf",Hourly,20.0000,40.0000,"Mid-Size Grocery","Store 18","6764 Glen Road",Hidalgo,Zacatecas,Mexico
1149,"Bertha Ciruli",Bertha,Ciruli,"Store Permanent Stocker",1914-02-02,4400.0000,"High School Degree",M,F,"Store Full Time Staf",Monthly,3400.0000,6700.0000,"Mid-Size Grocery","Store 18","6764 Glen Road",Hidalgo,Zacatecas,Mexico
1150,"Foster Detwiler",Foster,Detwiler,"Store Permanent Stocker",1914-02-02,4800.0000,"Partial High School",M,M,"Store Full Time Staf",Monthly,3400.0000,6700.0000,"Mid-Size Grocery","Store 18","6764 Glen Road",Hidalgo,Zacatecas,Mexico
1151,"Burnis Biltoft",Burnis,Biltoft,"Store Permanent Stocker",1914-02-02,3700.0000,"High School Degree",S,F,"Store Full Time Staf",Monthly,3400.0000,6700.0000,"Mid-Size Grocery","Store 18","6764 Glen Road",Hidalgo,Zacatecas,Mexico
1152,"Barbara Younce",Barbara,Younce,"Store Permanent Stocker",1914-02-02,6500.0000,"Bachelors Degree",M,M,"Store Full Time Staf",Monthly,3400.0000,6700.0000,"Mid-Size Grocery","Store 18","6764 Glen Road",Hidalgo,Zacatecas,Mexico
1153,"Gail Pirnie",Gail,Pirnie,"Store Temporary Stocker",1914-02-02,20.0000,"Bachelors Degree",S,M,"Store Temp Staff",Hourly,20.0000,40.0000,"Mid-Size Grocery","Store 18","6764 Glen Road",Hidalgo,Zacatecas,Mexico
1154,"Judy Doolittle",Judy,Doolittle,"Store Temporary Stocker",1914-02-02,20.0000,"High School Degree",M,F,"Store Temp Staff",Hourly,20.0000,40.0000,"Mid-Size Grocery","Store 18","6764 Glen Road",Hidalgo,Zacatecas,Mexico
1155,"Vivian Burnham",Vivian,Burnham,"Store Temporary Stocker",1914-02-02,20.0000,"Bachelors Degree",S,M,"Store Temp Staff",Hourly,20.0000,40.0000,"Mid-Size Grocery","Store 18","6764 Glen Road",Hidalgo,Zacatecas,Mexico
1156,"Kris Stand",Kris,Stand,"Store Temporary Stocker",1914-02-02,20.0000,"Graduate Degree",S,F,"Store Temp Staff",Hourly,20.0000,40.0000,"Mid-Size Grocery","Store 18","6764 Glen Road",Hidalgo,Zacatecas,Mexico
18,"Daniel Wolter",Daniel,Wolter,"Store Manager",1914-09-21,17000.0000,"Partial College",S,M,"Store Management",Monthly,8500.0000,17000.0000,"Deluxe Supermarket","Store 19","6644 Sudance Drive",Vancouver,BC,Canada
639,"Michael John Troyer","Michael John",Troyer,"Store Assistant Manager",1932-12-24,13000.0000,"Partial High School",S,M,"Store Management",Monthly,6700.0000,12500.0000,"Deluxe Supermarket","Store 19","6644 Sudance Drive",Vancouver,BC,Canada
640,"Mary Sandidge",Mary,Sandidge,"Store Shift Supervisor",1961-09-24,8900.0000,"Partial College",M,M,"Store Management",Monthly,6700.0000,8500.0000,"Deluxe Supermarket","Store 19","6644 Sudance Drive",Vancouver,BC,Canada
641,"Monk Skonnard",Monk,Skonnard,"Store Shift Supervisor",1961-09-24,8200.0000,"Partial College",M,F,"Store Management",Monthly,6700.0000,8500.0000,"Deluxe Supermarket","Store 19","6644 Sudance Drive",Vancouver,BC,Canada
642,"Christopher Beck",Christopher,Beck,"Store Shift Supervisor",1961-09-24,7000.0000,"Partial High School",M,F,"Store Management",Monthly,6700.0000,8500.0000,"Deluxe Supermarket","Store 19","6644 Sudance Drive",Vancouver,BC,Canada
643,"Catherine Abel",Catherine,Abel,"Store Permanent Butcher",1960-12-10,8500.0000,"Partial College",M,F,"Store Full Time Staf",Monthly,6700.0000,10000.0000,"Deluxe Supermarket","Store 19","6644 Sudance Drive",Vancouver,BC,Canada
644,"Emilo Miller",Emilo,Miller,"Store Permanent Butcher",1960-12-10,8500.0000,"Partial College",S,F,"Store Full Time Staf",Monthly,6700.0000,10000.0000,"Deluxe Supermarket","Store 19","6644 Sudance Drive",Vancouver,BC,Canada
645,"Hazel Walker",Hazel,Walker,"Store Information Systems",1942-06-01,9000.0000,"Bachelors Degree",S,M,"Store Full Time Staf",Monthly,6700.0000,10000.0000,"Deluxe Supermarket","Store 19","6644 Sudance Drive",Vancouver,BC,Canada
646,"John Brooks",John,Brooks,"Store Permanent Checker",1914-02-02,7000.0000,"Graduate Degree",S,M,"Store Full Time Staf",Monthly,5000.0000,9000.0000,"Deluxe Supermarket","Store 19","6644 Sudance Drive",Vancouver,BC,Canada
647,"Todd Logan",Todd,Logan,"Store Permanent Checker",1914-02-02,6800.0000,"Bachelors Degree",S,M,"Store Full Time Staf",Monthly,5000.0000,9000.0000,"Deluxe Supermarket","Store 19","6644 Sudance Drive",Vancouver,BC,Canada
648,"Joshua Several",Joshua,Several,"Store Permanent Checker",1914-02-02,6700.0000,"Graduate Degree",M,M,"Store Full Time Staf",Monthly,5000.0000,9000.0000,"Deluxe Supermarket","Store 19","6644 Sudance Drive",Vancouver,BC,Canada
649,"James Thomas",James,Thomas,"Store Permanent Checker",1914-02-02,8200.0000,"High School Degree",S,F,"Store Full Time Staf",Monthly,5000.0000,9000.0000,"Deluxe Supermarket","Store 19","6644 Sudance Drive",Vancouver,BC,Canada
650,"Robert Vessa",Robert,Vessa,"Store Permanent Checker",1914-02-02,8000.0000,"Bachelors Degree",S,M,"Store Full Time Staf",Monthly,5000.0000,9000.0000,"Deluxe Supermarket","Store 19","6644 Sudance Drive",Vancouver,BC,Canada
651,"James Tran",James,Tran,"Store Permanent Checker",1914-02-02,7000.0000,"Partial College",M,M,"Store Full Time Staf",Monthly,5000.0000,9000.0000,"Deluxe Supermarket","Store 19","6644 Sudance Drive",Vancouver,BC,Canada
652,"Shelley Crow",Shelley,Crow,"Store Permanent Checker",1914-02-02,6800.0000,"Partial College",S,M,"Store Full Time Staf",Monthly,5000.0000,9000.0000,"Deluxe Supermarket","Store 19","6644 Sudance Drive",Vancouver,BC,Canada
653,"Anne Sims",Anne,Sims,"Store Permanent Checker",1914-02-02,6700.0000,"Partial High School",S,F,"Store Full Time Staf",Monthly,5000.0000,9000.0000,"Deluxe Supermarket","Store 19","6644 Sudance Drive",Vancouver,BC,Canada
654,"Clarence Tatman",Clarence,Tatman,"Store Permanent Checker",1914-02-02,8200.0000,"Partial High School",M,F,"Store Full Time Staf",Monthly,5000.0000,9000.0000,"Deluxe Supermarket","Store 19","6644 Sudance Drive",Vancouver,BC,Canada
655,"Jan Nelsen",Jan,Nelsen,"Store Permanent Checker",1914-02-02,7900.0000,"High School Degree",S,F,"Store Full Time Staf",Monthly,5000.0000,9000.0000,"Deluxe Supermarket","Store 19","6644 Sudance Drive",Vancouver,BC,Canada
656,"Jeanette Cole",Jeanette,Cole,"Store Permanent Checker",1914-02-02,7000.0000,"High School Degree",M,M,"Store Full Time Staf",Monthly,5000.0000,9000.0000,"Deluxe Supermarket","Store 19","6644 Sudance Drive",Vancouver,BC,Canada
657,"Phyllis Huntsman",Phyllis,Huntsman,"Store Permanent Checker",1914-02-02,6800.0000,"High School Degree",M,F,"Store Full Time Staf",Monthly,5000.0000,9000.0000,"Deluxe Supermarket","Store 19","6644 Sudance Drive",Vancouver,BC,Canada
658,"Hannah Arakawa",Hannah,Arakawa,"Store Permanent Checker",1914-02-02,6700.0000,"Bachelors Degree",S,M,"Store Full Time Staf",Monthly,5000.0000,9000.0000,"Deluxe Supermarket","Store 19","6644 Sudance Drive",Vancouver,BC,Canada
659,"Wathalee Steuber",Wathalee,Steuber,"Store Permanent Checker",1914-02-02,8200.0000,"Partial College",S,F,"Store Full Time Staf",Monthly,5000.0000,9000.0000,"Deluxe Supermarket","Store 19","6644 Sudance Drive",Vancouver,BC,Canada
660,"Pamela Cox",Pamela,Cox,"Store Permanent Checker",1914-02-02,8100.0000,"Partial College",S,F,"Store Full Time Staf",Monthly,5000.0000,9000.0000,"Deluxe Supermarket","Store 19","6644 Sudance Drive",Vancouver,BC,Canada
661,"Bronson Jacobs",Bronson,Jacobs,"Store Temporary Checker",1914-02-02,20.0000,"High School Degree",M,M,"Store Full Time Staf",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 19","6644 Sudance Drive",Vancouver,BC,Canada
662,"Rebecca Barley",Rebecca,Barley,"Store Temporary Checker",1914-02-02,20.0000,"High School Degree",M,F,"Store Full Time Staf",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 19","6644 Sudance Drive",Vancouver,BC,Canada
663,"Emilio Alvaro",Emilio,Alvaro,"Store Temporary Checker",1914-02-02,20.0000,"High School Degree",M,F,"Store Full Time Staf",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 19","6644 Sudance Drive",Vancouver,BC,Canada
664,"Becky Waters",Becky,Waters,"Store Temporary Checker",1914-02-02,20.0000,"Graduate Degree",M,F,"Store Full Time Staf",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 19","6644 Sudance Drive",Vancouver,BC,Canada
665,"A. Joyce Jarvis","A. Joyce",Jarvis,"Store Temporary Checker",1914-02-02,20.0000,"Partial High School",S,F,"Store Full Time Staf",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 19","6644 Sudance Drive",Vancouver,BC,Canada
666,"Ruby Sue Styles","Ruby Sue",Styles,"Store Temporary Checker",1914-02-02,20.0000,"Partial College",M,F,"Store Full Time Staf",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 19","6644 Sudance Drive",Vancouver,BC,Canada
667,"Jeanie Glenn",Jeanie,Glenn,"Store Temporary Checker",1914-02-02,20.0000,"Graduate Degree",M,M,"Store Full Time Staf",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 19","6644 Sudance Drive",Vancouver,BC,Canada
668,"Peggy Smith",Peggy,Smith,"Store Temporary Checker",1914-02-02,20.0000,"Partial College",S,M,"Store Full Time Staf",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 19","6644 Sudance Drive",Vancouver,BC,Canada
669,"Tish Duff",Tish,Duff,"Store Temporary Checker",1914-02-02,20.0000,"Bachelors Degree",M,F,"Store Full Time Staf",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 19","6644 Sudance Drive",Vancouver,BC,Canada
670,"Anita Lucero",Anita,Lucero,"Store Temporary Checker",1914-02-02,20.0000,"Partial College",M,F,"Store Full Time Staf",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 19","6644 Sudance Drive",Vancouver,BC,Canada
671,"Stephen Burton",Stephen,Burton,"Store Temporary Checker",1914-02-02,20.0000,"Bachelors Degree",S,M,"Store Full Time Staf",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 19","6644 Sudance Drive",Vancouver,BC,Canada
672,"Amy Consentino",Amy,Consentino,"Store Temporary Checker",1914-02-02,20.0000,"High School Degree",M,F,"Store Full Time Staf",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 19","6644 Sudance Drive",Vancouver,BC,Canada
673,"Helen Lutes",Helen,Lutes,"Store Temporary Checker",1914-02-02,20.0000,"Graduate Degree",M,F,"Store Full Time Staf",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 19","6644 Sudance Drive",Vancouver,BC,Canada
674,"Linda Ecoffey",Linda,Ecoffey,"Store Temporary Checker",1914-02-02,20.0000,"Partial High School",M,M,"Store Full Time Staf",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 19","6644 Sudance Drive",Vancouver,BC,Canada
675,"Katherine Swint",Katherine,Swint,"Store Temporary Checker",1914-02-02,20.0000,"Graduate Degree",S,M,"Store Full Time Staf",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 19","6644 Sudance Drive",Vancouver,BC,Canada
676,"Dianne Slattengren",Dianne,Slattengren,"Store Temporary Checker",1914-02-02,20.0000,"Partial College",S,M,"Store Full Time Staf",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 19","6644 Sudance Drive",Vancouver,BC,Canada
677,"Ronald Heymsfield",Ronald,Heymsfield,"Store Temporary Checker",1914-02-02,20.0000,"Partial High School",S,M,"Store Full Time Staf",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 19","6644 Sudance Drive",Vancouver,BC,Canada
678,"Steven Whitehead",Steven,Whitehead,"Store Temporary Checker",1914-02-02,20.0000,"Bachelors Degree",S,M,"Store Full Time Staf",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 19","6644 Sudance Drive",Vancouver,BC,Canada
679,"Lisa Roy",Lisa,Roy,"Store Permanent Stocker",1914-02-02,4400.0000,"High School Degree",S,M,"Store Full Time Staf",Monthly,3400.0000,6700.0000,"Deluxe Supermarket","Store 19","6644 Sudance Drive",Vancouver,BC,Canada
680,"Ingrid Burkhardt",Ingrid,Burkhardt,"Store Permanent Stocker",1914-02-02,4800.0000,"Bachelors Degree",M,F,"Store Full Time Staf",Monthly,3400.0000,6700.0000,"Deluxe Supermarket","Store 19","6644 Sudance Drive",Vancouver,BC,Canada
681,"Todd Whitney",Todd,Whitney,"Store Permanent Stocker",1914-02-02,3700.0000,"High School Degree",M,F,"Store Full Time Staf",Monthly,3400.0000,6700.0000,"Deluxe Supermarket","Store 19","6644 Sudance Drive",Vancouver,BC,Canada
682,"Barbara Wisnewski",Barbara,Wisnewski,"Store Permanent Stocker",1914-02-02,6500.0000,"High School Degree",S,F,"Store Full Time Staf",Monthly,3400.0000,6700.0000,"Deluxe Supermarket","Store 19","6644 Sudance Drive",Vancouver,BC,Canada
683,"Karren Burkhardt",Karren,Burkhardt,"Store Permanent Stocker",1914-02-02,4300.0000,"High School Degree",S,F,"Store Full Time Staf",Monthly,3400.0000,6700.0000,"Deluxe Supermarket","Store 19","6644 Sudance Drive",Vancouver,BC,Canada
684,"Stacie Mcanich",Stacie,Mcanich,"Store Permanent Stocker",1914-02-02,5200.0000,"Bachelors Degree",S,M,"Store Full Time Staf",Monthly,3400.0000,6700.0000,"Deluxe Supermarket","Store 19","6644 Sudance Drive",Vancouver,BC,Canada
685,"Mary Browning",Mary,Browning,"Store Permanent Stocker",1914-02-02,4650.0000,"Graduate Degree",M,F,"Store Full Time Staf",Monthly,3400.0000,6700.0000,"Deluxe Supermarket","Store 19","6644 Sudance Drive",Vancouver,BC,Canada
686,"Alexandra Wellington",Alexandra,Wellington,"Store Permanent Stocker",1914-02-02,4550.0000,"Partial College",S,F,"Store Full Time Staf",Monthly,3400.0000,6700.0000,"Deluxe Supermarket","Store 19","6644 Sudance Drive",Vancouver,BC,Canada
687,"Cory Bacugalupi",Cory,Bacugalupi,"Store Permanent Stocker",1914-02-02,4400.0000,"High School Degree",S,M,"Store Full Time Staf",Monthly,3400.0000,6700.0000,"Deluxe Supermarket","Store 19","6644 Sudance Drive",Vancouver,BC,Canada
688,"Stacy Rizzi",Stacy,Rizzi,"Store Permanent Stocker",1914-02-02,4200.0000,"Partial College",M,M,"Store Full Time Staf",Monthly,3400.0000,6700.0000,"Deluxe Supermarket","Store 19","6644 Sudance Drive",Vancouver,BC,Canada
689,"William Sotelo",William,Sotelo,"Store Permanent Stocker",1914-02-02,4700.0000,"Bachelors Degree",M,M,"Store Full Time Staf",Monthly,3400.0000,6700.0000,"Deluxe Supermarket","Store 19","6644 Sudance Drive",Vancouver,BC,Canada
690,"Beth Stanley",Beth,Stanley,"Store Permanent Stocker",1914-02-02,4500.0000,"Bachelors Degree",M,F,"Store Full Time Staf",Monthly,3400.0000,6700.0000,"Deluxe Supermarket","Store 19","6644 Sudance Drive",Vancouver,BC,Canada
691,"Jill Markwood",Jill,Markwood,"Store Permanent Stocker",1914-02-02,4400.0000,"Partial College",M,F,"Store Full Time Staf",Monthly,3400.0000,6700.0000,"Deluxe Supermarket","Store 19","6644 Sudance Drive",Vancouver,BC,Canada
692,"Mildred Valentine",Mildred,Valentine,"Store Permanent Stocker",1914-02-02,4600.0000,"Bachelors Degree",M,F,"Store Full Time Staf",Monthly,3400.0000,6700.0000,"Deluxe Supermarket","Store 19","6644 Sudance Drive",Vancouver,BC,Canada
693,"Suzann Reams",Suzann,Reams,"Store Permanent Stocker",1914-02-02,4400.0000,"High School Degree",S,M,"Store Full Time Staf",Monthly,3400.0000,6700.0000,"Deluxe Supermarket","Store 19","6644 Sudance Drive",Vancouver,BC,Canada
694,"John Long",John,Long,"Store Temporary Stocker",1914-02-02,20.0000,"Partial College",M,M,"Store Temp Staff",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 19","6644 Sudance Drive",Vancouver,BC,Canada
695,"Edwin Olenzek",Edwin,Olenzek,"Store Temporary Stocker",1914-02-02,20.0000,"Bachelors Degree",M,F,"Store Temp Staff",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 19","6644 Sudance Drive",Vancouver,BC,Canada
696,"Jessie Valerio",Jessie,Valerio,"Store Temporary Stocker",1914-02-02,20.0000,"Partial High School",M,M,"Store Temp Staff",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 19","6644 Sudance Drive",Vancouver,BC,Canada
697,"Robert Ahlering",Robert,Ahlering,"Store Temporary Stocker",1914-02-02,20.0000,"Bachelors Degree",M,F,"Store Temp Staff",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 19","6644 Sudance Drive",Vancouver,BC,Canada
698,"Megan Burke",Megan,Burke,"Store Temporary Stocker",1914-02-02,20.0000,"Partial College",M,M,"Store Temp Staff",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 19","6644 Sudance Drive",Vancouver,BC,Canada
699,"Karel Bates",Karel,Bates,"Store Temporary Stocker",1914-02-02,20.0000,"Partial College",S,F,"Store Temp Staff",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 19","6644 Sudance Drive",Vancouver,BC,Canada
700,"Mike White",Mike,White,"Store Temporary Stocker",1914-02-02,20.0000,"High School Degree",M,F,"Store Temp Staff",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 19","6644 Sudance Drive",Vancouver,BC,Canada
701,"Marty Simpson",Marty,Simpson,"Store Temporary Stocker",1914-02-02,20.0000,"High School Degree",M,M,"Store Temp Staff",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 19","6644 Sudance Drive",Vancouver,BC,Canada
702,"Robert Jones",Robert,Jones,"Store Temporary Stocker",1914-02-02,20.0000,"High School Degree",S,M,"Store Temp Staff",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 19","6644 Sudance Drive",Vancouver,BC,Canada
703,"Raul Casts",Raul,Casts,"Store Temporary Stocker",1914-02-02,20.0000,"Graduate Degree",M,M,"Store Temp Staff",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 19","6644 Sudance Drive",Vancouver,BC,Canada
704,"Bridget Browqett",Bridget,Browqett,"Store Temporary Stocker",1914-02-02,20.0000,"Partial High School",S,M,"Store Temp Staff",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 19","6644 Sudance Drive",Vancouver,BC,Canada
705,"Kay Kartz",Kay,Kartz,"Store Temporary Stocker",1914-02-02,20.0000,"Partial High School",M,F,"Store Temp Staff",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 19","6644 Sudance Drive",Vancouver,BC,Canada
706,"Audrey Wold",Audrey,Wold,"Store Temporary Stocker",1914-02-02,20.0000,"Bachelors Degree",S,M,"Store Temp Staff",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 19","6644 Sudance Drive",Vancouver,BC,Canada
707,"Susan French",Susan,French,"Store Temporary Stocker",1914-02-02,20.0000,"Partial High School",M,F,"Store Temp Staff",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 19","6644 Sudance Drive",Vancouver,BC,Canada
708,"Trish Pederson",Trish,Pederson,"Store Temporary Stocker",1914-02-02,20.0000,"High School Degree",S,M,"Store Temp Staff",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 19","6644 Sudance Drive",Vancouver,BC,Canada
709,"Eric Renn",Eric,Renn,"Store Temporary Stocker",1914-02-02,20.0000,"Partial College",M,F,"Store Temp Staff",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 19","6644 Sudance Drive",Vancouver,BC,Canada
710,"Elizabeth Catalano",Elizabeth,Catalano,"Store Temporary Stocker",1914-02-02,20.0000,"Partial College",S,F,"Store Temp Staff",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 19","6644 Sudance Drive",Vancouver,BC,Canada
